1)tuId,2)tuName,3)operonName,4)tuGenes
RDBECOLITUC01761,mgrR,mgrR,mgrR;
RDBECOLITUC01762,selD-topB,ydjA-selD-topB,topB;selD;
RDBECOLITUC01763,ynjH,ynjH,ynjH;
RDBECOLITUC01764,rdcAB,rdcAB,rdcB;rdcA;
RDBECOLITUC01765,ykfBF-yafX-ykfGH-yafW-ykfI,yafY-ykfBF-yafX-ykfGH-yafW-ykfI,ykfI;yafW;ykfH;ykfG;yafX;ykfF;ykfB;
RDBECOLITUC01766,ykfBF-yafX-ykfGH-yafW-ykfI,yafY-ykfBF-yafX-ykfGH-yafW-ykfI,ykfI;yafW;ykfH;ykfG;yafX;ykfF;ykfB;
RDBECOLITUC01767,hemL,hemL,hemL;
RDBECOLITUC01768,hemL,hemL,hemL;
RDBECOLITUC01769,rnlB,rnlAB,rnlB;
RDBECOLITUC01770,pfkA,pfkA,pfkA;
RDBECOLITUC01771,pgk,epd-pgk-fbaA,pgk;
RDBECOLITUC01772,pgk-fbaA,epd-pgk-fbaA,fbaA;pgk;
RDBECOLITUC01773,pgk,epd-pgk-fbaA,pgk;
RDBECOLITUC01774,pgk-fbaA,epd-pgk-fbaA,fbaA;pgk;
RDBECOLITUC01775,gpmA,gpmA,gpmA;
RDBECOLITUC01776,eno,pyrG-eno,eno;
RDBECOLITUC01777,eno,pyrG-eno,eno;
RDBECOLITUC01778,pykF,pykF,pykF;
RDBECOLITUC01779,fabB,fabB,fabB;
RDBECOLITUC01780,gor,gor,gor;
RDBECOLITUC01781,flxA,flxA,flxA;
RDBECOLITUC01782,fliCX,fliCX,fliX;fliC;
RDBECOLITUC01783,tsr,tsr,tsr;
RDBECOLITUC01784,flgMN,flgAMN,flgN;flgM;
RDBECOLITUC01785,flgK,flgK,flgO;flgL;flgK;
RDBECOLITUC01786,aer,aer,aer;
RDBECOLITUC01787,tar-tap-cheRBYZ,tar-tap-cheRBYZ,cheZ;cheY;cheB;cheR;tap;tar;
RDBECOLITUC01788,ycgR,ycgR,ycgR;
RDBECOLITUC01789,yhjH,yhjH,pdeH;
RDBECOLITUC01790,cspA,cspA,cspA;
RDBECOLITUC01791,cspA,cspA,cspA;
RDBECOLITUC01792,nanATEK-yhcH,nanATEK-yhcH,nanQ;nanK;nanE;nanT;nanA;
RDBECOLITUC01793,dcuC,dcuC,dcuC;
RDBECOLITUC01794,sodB,sodB,sodB;
RDBECOLITUC01795,asr,asr,asr;
RDBECOLITUC01796,fxsA,fxsA,fxsA;
RDBECOLITUC01797,ribA,ribA,ribA;
RDBECOLITUC01798,ribA,ribA,ribA;
RDBECOLITUC01799,osmC,osmC,osmC;
RDBECOLITUC01800,osmC,osmC,osmC;
RDBECOLITUC01801,pth-ychF,pth-ychF,ychF;pth;
RDBECOLITUC01802,ychF,pth-ychF,ychF;
RDBECOLITUC01803,metK,metK,metK;
RDBECOLITUC01804,pspF,pspF,pspF;
RDBECOLITUC01805,pspF,pspF,pspF;
RDBECOLITUC01806,pspF,pspF,pspF;
RDBECOLITUC01807,cusCFBA,cusCFBA,cusA;cusB;cusF;cusC;
RDBECOLITUC01808,cusRS,cusRS,cusS;cusR;
RDBECOLITUC01809,inaA,inaA,inaA;
RDBECOLITUC01810,iscRSUA,iscRSUA,iscA;iscU;iscS;iscR;
RDBECOLITUC01811,dcuD,dcuD,dcuD;
RDBECOLITUC01812,gabDTP,csiD-ygaF-gabDTP,gabP;gabT;gabD;
RDBECOLITUC01813,glcDEFGBA,glcDEFGBA,glcA;glcB;glcG;glcF;glcE;glcD;
RDBECOLITUC01814,glcC,glcC,glcC;
RDBECOLITUC01815,osmY,osmY,osmY;
RDBECOLITUC01816,rpmF-plsX-fabHDG,rpmF-plsX-fabHDG,fabG;fabD;fabH;plsX;rpmF;
RDBECOLITUC01817,rlmL-uup,rlmL-uup,rlmL;uup;
RDBECOLITUC01818,psiE,psiE,psiE;
RDBECOLITUC01819,hpt,hpt,hpt;
RDBECOLITUC01820,gcd,gcd,gcd;
RDBECOLITUC01821,mfd,mfd,mfd;
RDBECOLITUC01822,mfd,mfd,mfd;
RDBECOLITUC01823,ybjC-nfsA-rimK-ybjN,ybjC-nfsA-rimK-ybjN,ybjN;rimK;nfsA;ybjC;
RDBECOLITUC01824,rimK-ybjN,ybjC-nfsA-rimK-ybjN,ybjN;rimK;
RDBECOLITUC01825,gadX,gadAX,gadX;
RDBECOLITUC01826,metNIQ,metNIQ,metQ;metI;metN;
RDBECOLITUC01827,serA,serA,serA;
RDBECOLITUC01828,mhpABCDFE,mhpABCDFE,mhpF;mhpE;mhpD;mhpC;mhpB;mhpA;
RDBECOLITUC01829,mhpR-lacI,mhpR-lacI,lacI;mhpR;
RDBECOLITUC01830,mgtA,mgtA,mgtL;mgtA;
RDBECOLITUC01831,mgtA,mgtA,mgtL;mgtA;
RDBECOLITUC01832,treR,treR,treR;
RDBECOLITUC01833,treR,treR,treR;
RDBECOLITUC01834,treR,treR,treR;
RDBECOLITUC01835,mgrB,mgrB,mgrB;
RDBECOLITUC01836,topA,topA,topA;
RDBECOLITUC01837,topA,topA,topA;
RDBECOLITUC01838,topA,topA,topA;
RDBECOLITUC01839,topA,topA,topA;
RDBECOLITUC01840,topA,topA,topA;
RDBECOLITUC01841,fiu,fiu,fiu;
RDBECOLITUC01842,exbD,exbBD,exbD;
RDBECOLITUC01843,fhuE,fhuE,fhuE;
RDBECOLITUC01844,gyrB,gyrB,gyrB;
RDBECOLITUC01845,sufABCDSE,sufABCDSE,sufE;sufS;sufD;sufC;sufB;sufA;
RDBECOLITUC01846,micF,micF,micF;
RDBECOLITUC01847,narU,narUZYWV,narU;
RDBECOLITUC01848,narU,narUZYWV,narU;
RDBECOLITUC01849,isrC-flu,isrC-flu,isrC;flu;
RDBECOLITUC01850,metJ,metJ,metJ;
RDBECOLITUC01851,metJ,metJ,metJ;
RDBECOLITUC01852,metJ,metJ,metJ;
RDBECOLITUC01853,amiA-hemF,amiA-hemF,hemF;amiA;
RDBECOLITUC01854,hemF,amiA-hemF,hemF;
RDBECOLITUC01855,recN,recN,recN;
RDBECOLITUC01856,emrKY,emrKY,emrY;emrK;
RDBECOLITUC01857,trxA,trxA,trxA;
RDBECOLITUC01858,trxA,trxA,trxA;
RDBECOLITUC01859,trxC,trxC,trxC;
RDBECOLITUC01860,copA,copA,copA;
RDBECOLITUC01861,glsA-ybaT,glsA-ybaT,ybaT;glsA;
RDBECOLITUC01862,cueO,cueO,cueO;
RDBECOLITUC01863,chiA,chiA,chiA;
RDBECOLITUC01864,xdhABC,xdhABC,xdhB;xdhC;xdhA;
RDBECOLITUC01865,cydAB,cydAB,cydB;cydA;
RDBECOLITUC01866,cydAB,cydAB,cydB;cydA;
RDBECOLITUC01867,cydAB,cydAB,cydB;cydA;
RDBECOLITUC01868,fldB,fldB,fldB;
RDBECOLITUC01869,recF,dnaAN-recF,recF;
RDBECOLITUC01870,recF,dnaAN-recF,recF;
RDBECOLITUC01871,infC,thrS-infC-rpmI-rplT-pheMST-ihfA,infC;
RDBECOLITUC01872,infC-rpmI-rplT,thrS-infC-rpmI-rplT-pheMST-ihfA,rplT;rpmI;infC;
RDBECOLITUC01873,patA,patA,patA;
RDBECOLITUC01874,rrsB-gltT-rrlB-rrfB,rrsB-gltT-rrlB-rrfB,rrfB;rrlB;gltT;rrsB;
RDBECOLITUC01875,gpmA,gpmA,gpmA;
RDBECOLITUC01876,ryhB,ryhB,ryhB;
RDBECOLITUC01877,ygaC,ygaC,ygaC;
RDBECOLITUC01878,lpxP,lpxP,lpxP;
RDBECOLITUC01879,ybaB-recR,ybaB-recR,recR;ybaB;
RDBECOLITUC01880,bamE,bamE,bamE;
RDBECOLITUC01881,psd-mscM,psd-mscM,mscM;psd;
RDBECOLITUC01882,bacA,bacA,bacA;
RDBECOLITUC01883,sbmA-yaiW,sbmA-yaiW,yaiW;sbmA;
RDBECOLITUC01884,sdsR-pphA,sdsR-pphA,sdsR;pphA;
RDBECOLITUC01885,yeaY,tsaB-yeaY,yeaY;
RDBECOLITUC01886,yiiS-uspD,yiiS-uspD,uspD;yiiS;
RDBECOLITUC01887,sixA,sixA,sixA;
RDBECOLITUC01888,yfeYX,yfeYX,yfeX;yfeY;
RDBECOLITUC01889,argR,argR,argR;
RDBECOLITUC01890,asnW,asnW,asnW;
RDBECOLITUC01891,argT-hisJQMP,argT-hisJQMP,hisP;hisM;hisQ;hisJ;argT;
RDBECOLITUC01892,prpBCDE,prpBCDE,prpE;prpD;prpC;prpB;
RDBECOLITUC01893,yeaGH,yeaGH,yeaH;yeaG;
RDBECOLITUC01894,yhdWXYZ,yhdWXYZ,yhdZ;yhdY;yhdX;yhdW;
RDBECOLITUC01895,ddpXABCDF,ddpXABCDF,ddpF;ddpD;ddpC;ddpB;ddpA;ddpX;
RDBECOLITUC01896,glnD,map-glnD-dapD,glnD;
RDBECOLITUC01897,glrR-glnB,glrR-glnB,glnB;glrR;
RDBECOLITUC01898,fhuF,fhuF,fhuF;
RDBECOLITUC01899,rcsB,rcsDB,rcsB;
RDBECOLITUC01900,cbrBC,cbrBC,cbrC;cbrB;
RDBECOLITUC01901,yciG,yciGFE,yciG;
RDBECOLITUC01902,yciE,yciGFE,yciE;
RDBECOLITUC01903,pcnB-folk,pcnB-folK,folK;pcnB;
RDBECOLITUC01904,alaA-yfbR,alaA-yfbR,yfbR;alaA;
RDBECOLITUC01905,luxS,luxS,luxS;
RDBECOLITUC01906,glgAP,glgBXCAP,glgP;glgA;
RDBECOLITUC01907,pstCAB-phoU,pstSCAB-phoU,phoU;pstB;pstA;pstC;
RDBECOLITUC01908,pstB-phoU,pstSCAB-phoU,phoU;pstB;
RDBECOLITUC01909,phoU,pstSCAB-phoU,phoU;
RDBECOLITUC01910,uxaB,uxaB,uxaB;
RDBECOLITUC01911,ssrS,ssrS-ygfA,ssrS;
RDBECOLITUC01912,ssrS,ssrS-ygfA,ssrS;
RDBECOLITUC01913,iraM,iraM,iraM;
RDBECOLITUC01914,tufA,rpsLG-fusA-tufA,tufA;
RDBECOLITUC01915,mhpR-lacI,mhpR-lacI,lacI;mhpR;
RDBECOLITUC01916,yrbG-kdsDC-lptCAB,lptB-rpoN-hpf-ptsN-yhbJ,lptB;lptA;lptC;kdsC;kdsD;yrbG;
RDBECOLITUC01917,kdsC-lptCAB,lptB-rpoN-hpf-ptsN-yhbJ,lptB;lptA;lptC;kdsC;
RDBECOLITUC01918,kdsC-lptCAB,lptB-rpoN-hpf-ptsN-yhbJ,lptB;lptA;lptC;kdsC;
RDBECOLITUC01919,lptAB,lptB-rpoN-hpf-ptsN-yhbJ,lptB;lptA;
RDBECOLITUC01920,yjbEFGH,yjbEFGH,yjbH;yjbG;yjbF;yjbE;
RDBECOLITUC01921,arrS,arrS,arrS;
RDBECOLITUC01922,plsB,plsB,plsB;
RDBECOLITUC01923,dgkA,dgkA,dgkA;
RDBECOLITUC01924,cbpAM,cbpA-cbpM,cbpM;cbpA;
RDBECOLITUC01926,rutABCDEFG,rutABCDEFG,rutA;rutB;rutC;rutD;rutE;rutF;rutG;
RDBECOLITUC01927,acs-yjcHG,acs-yjcHG,actP;yjcH;acs;
RDBECOLITUC01928,acs-yjcHG,acs-yjcHG,actP;yjcH;acs;
RDBECOLITUC01929,metBL,metBL,metL;metB;
RDBECOLITUC01930,rapA-rluA,rapA-rluA,rluA;rapA;
RDBECOLITUC01931,nhaAR,nhaAR,nhaR;nhaA;
RDBECOLITUC01932,proP,proP,proP;
RDBECOLITUC01933,sra,bdm-sra,sra;
RDBECOLITUC01934,ftsQ,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,ftsQ;
RDBECOLITUC01935,fepDGC,fepDGC,fepC;fepG;fepD;
RDBECOLITUC01936,csiE,csiE,csiE;
RDBECOLITUC01937,cpxRA,cpxRA,cpxA;cpxR;
RDBECOLITUC01938,csiD-ygaF-gabDTP,csiD-ygaF-gabDTP,gabP;gabT;gabD;lhgD;glaH;
RDBECOLITUC01939,pdeR,pdeR,pdeR;
RDBECOLITUC01940,dsbC,dsbC-recJ-prfB,dsbC;
RDBECOLITUC01941,mdoGH,mdoGH,opgH;opgG;
RDBECOLITUC01942,hlpA-lpxD-fabZ-lpxA,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,lpxA;fabZ;lpxD;skp;
RDBECOLITUC01943,bamC,dapA-nlpB,bamC;
RDBECOLITUC01944,yceI,yceJI,yceI;
RDBECOLITUC01945,bhsA,bhsA,bhsA;
RDBECOLITUC01946,phoQ,phoPQ,phoQ;
RDBECOLITUC01947,mpaA,ycjY-ymjDC-mpaA,mpaA;
RDBECOLITUC01948,ydbK-ompN,ydbK-ompN,ompN;ydbK;
RDBECOLITUC01950,gadC,gadBC,gadC;
RDBECOLITUC01951,ydeNM,ydeNM,ydeM;ydeN;
RDBECOLITUC01952,ydeI,ydeI,ydeI;
RDBECOLITUC01953,rfaDFCL,rfaDFCL,waaL;waaC;waaF;rfaD;
RDBECOLITUC01954,rfaDFCL,rfaDFCL,waaL;waaC;waaF;rfaD;
RDBECOLITUC01955,rfaDFCL,rfaDFCL,waaL;waaC;waaF;rfaD;
RDBECOLITUC01956,ydiY,ydiY,ydiY;
RDBECOLITUC01957,lpxD,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,lpxD;
RDBECOLITUC01958,msrB,msrB,msrB;
RDBECOLITUC01959,fadD-sroD,fadD-sroD,sroD;fadD;
RDBECOLITUC01960,yggN,yggN,yggN;
RDBECOLITUC01961,sdiA,sdiA,sdiA;
RDBECOLITUC01962,yggN,yggN,yggN;
RDBECOLITUC01963,ygiM,htrG-cca,ygiM;
RDBECOLITUC01964,hemA-prfA-prmC,hemA-prfA-prmC,prmC;prfA;hemA;
RDBECOLITUC01965,hemA,hemA-prfA-prmC,hemA;
RDBECOLITUC01966,bamA,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,bamA;
RDBECOLITUC01967,yqjA-mzrA,yqjA-mzrA,mzrA;yqjA;
RDBECOLITUC01968,rpsI,rplM-rpsI,rpsI;
RDBECOLITUC01969,bamD,bamD,bamD;
RDBECOLITUC01970,rseP,rseP,rseP;
RDBECOLITUC01971,gntU,gntRKU,gntU;
RDBECOLITUC01972,yghF,yghF,yghF;
RDBECOLITUC01973,yciT,yciZT,yciT;
RDBECOLITUC01974,yffO-yffP,yffO-yffP,yffP;yffO;
RDBECOLITUC01975,araFGH,araFGH,araH;araG;araF;
RDBECOLITUC01976,ppk-ppx,ppk-ppx,ppx;ppk;
RDBECOLITUC01977,appY,appY,appY;
RDBECOLITUC01978,gpmM-envC-yibQ,gpmM-envC-yibQ,yibQ;envC;gpmM;
RDBECOLITUC01979,csrA,csrA,csrA;
RDBECOLITUC01980,csrA,csrA,csrA;
RDBECOLITUC01981,csrA,csrA,csrA;
RDBECOLITUC01982,csrA,csrA,csrA;
RDBECOLITUC01983,rybA-mntS,rybA-mntS,rybA;mntS;
RDBECOLITUC01984,azoR,azoR,azoR;
RDBECOLITUC01985,ddpXABCDF,ddpXABCDF,ddpF;ddpD;ddpC;ddpB;ddpA;ddpX;
RDBECOLITUC01986,ddpXABCDF,ddpXABCDF,ddpF;ddpD;ddpC;ddpB;ddpA;ddpX;
RDBECOLITUC01987,sdiA,sdiA,sdiA;
RDBECOLITUC01988,sdiA,sdiA,sdiA;
RDBECOLITUC01989,sdiA,sdiA,sdiA;
RDBECOLITUC01990,cbrA,cbrA,cbrA;
RDBECOLITUC01991,recG,rpoZ-spoT-trmH-recG,recG;
RDBECOLITUC01992,metH,metH,metH;
RDBECOLITUC01993,patZ,tapT-patZ,patZ;
RDBECOLITUC01994,shiA,shiA,shiA;
RDBECOLITUC01995,leuO,leuO,leuO;
RDBECOLITUC01996,leuO,leuO,leuO;
RDBECOLITUC01997,leuLABCD,leuLABCD,leuD;leuC;leuB;leuA;leuL;
RDBECOLITUC01998,rsmG,asnC-mioC-mnmG,rsmG;
RDBECOLITUC01999,gapA,gapA-yeaD,gapA;
RDBECOLITUC02000,gapA,gapA-yeaD,gapA;
RDBECOLITUC02001,fumC,fumAC,fumC;
RDBECOLITUC02002,rmf,rmf,rmf;
RDBECOLITUC02003,esrE,esrE,esrE;
RDBECOLITUC02004,thrL,thrLABC,thrL;
RDBECOLITUC02005,btsT,btsT,btsT;
RDBECOLITUC02006,yhjX,yhjX,yhjX;
RDBECOLITUC02007,cspI,cspI,cspI;
RDBECOLITUC02008,ibaG-murA,ibaG-murA,murA;ibaG;
RDBECOLITUC02009,dksA-gluQ,sfsA-dksA,gluQ;dksA;
RDBECOLITUC02010,yibD,yibD,waaH;
RDBECOLITUC02011,fumAC,fumAC,fumC;fumA;
RDBECOLITUC02012,bluF,bluF,bluF;
RDBECOLITUC02013,ssrA,ssrA,ssrA;
RDBECOLITUC02014,yfeCD,yfeCD,yfeD;yfeC;
RDBECOLITUC02015,leuL,leuLABCD,leuL;
RDBECOLITUC02016,sucAB,sdhCDAB-sucABCD-sdhX,sucB;sucA;
RDBECOLITUC02017,trpL,trpLEDCBA,trpL;
RDBECOLITUC02018,hisL,hisLGDCBHAFI,hisL;
RDBECOLITUC02019,gntK,gntRKU,gntK;
RDBECOLITUC02020,ivbL,ivbL-ilvBN-uhpABC,ivbL;
RDBECOLITUC02021,tnaC,tnaCAB,tnaC;
RDBECOLITUC02022,bglG,bglGFB,bglG;
RDBECOLITUC02023,ilvL,ilvLXG_1G_2MEDA,ilvL;
RDBECOLITUC02024,ilvL,ilvLXG_1G_2MEDA,ilvL;
RDBECOLITUC02025,rhoL,rhoL-rho,rhoL;
RDBECOLITUC02026,tatABC,tatABC,tatC;tatB;tatA;
RDBECOLITUC02027,ycjY-ymjDC-mpaA,ycjY-ymjDC-mpaA,mpaA;ymjC;ymjD;ycjY;
RDBECOLITUC02028,frr,frr,frr;
RDBECOLITUC02029,leuE,leuE,leuE;
RDBECOLITUC02030,agrA,agrA,agrA;
RDBECOLITUC02031,agrB,agrB,agrB;
RDBECOLITUC02032,cbpA-cbpM,cbpA-cbpM,cbpM;cbpA;
RDBECOLITUC02033,cbpA-cbpM,cbpA-cbpM,cbpM;cbpA;
RDBECOLITUC02034,nemRA-gloA,nemRA-gloA,gloA;nemA;nemR;
RDBECOLITUC02035,ydcSTUV-patD,ydcSTUV-patD,patD;ydcV;ydcU;ydcT;ydcS;
RDBECOLITUC02036,acpP,rpmF-plsX-fabHDG,acpP;
RDBECOLITUC02037,fabF,rpmF-plsX-fabHDG,fabF;
RDBECOLITUC02038,ydbK-ompN,ydbK-ompN,ompN;ydbK;
RDBECOLITUC02039,nanA,nanATEK-yhcH,nanA;
RDBECOLITUC02040,nanCMS,nanCMS,nanS;nanM;nanC;
RDBECOLITUC02041,ghoST,ghoST,ghoT;ghoS;
RDBECOLITUC02042,feaR,feaR,feaR;
RDBECOLITUC02043,feaR,feaR,feaR;
RDBECOLITUC02044,feaR,feaR,feaR;
RDBECOLITUC02045,feaB,feaB,feaB;
RDBECOLITUC02046,tynA,tynA,tynA;
RDBECOLITUC02047,ssnA,ygfK-ssnA,ssnA;
RDBECOLITUC02048,gcvR,gcvR,gcvR;
RDBECOLITUC02049,degQ,degQS,degQ;
RDBECOLITUC02050,degS,degQS,degS;
RDBECOLITUC02051,bglG,bglGFB,bglG;
RDBECOLITUC02052,yejG,yejG,yejG;
RDBECOLITUC02053,mepS,mepS,mepS;
RDBECOLITUC02055,aroL-yaiA-aroM,aroL-yaiA-aroM,aroM;yaiA;aroL;
RDBECOLITUC02056,serC,serC-aroA,serC;
RDBECOLITUC02057,araE-ygeA,araE-ygeA,ygeA;araE;
RDBECOLITUC02058,ralA,ralA,ralA;
RDBECOLITUC02059,lapAB,yciSM-pyrF-yciH,lapB;lapA;
RDBECOLITUC02060,micL,micL,micL;
RDBECOLITUC02061,grcA,grcA,grcA;
RDBECOLITUC02062,galE,galETKM,galE;
RDBECOLITUC02063,galE,galETKM,galE;
RDBECOLITUC02064,galET,galETKM,galT;galE;
RDBECOLITUC02065,galET,galETKM,galT;galE;
RDBECOLITUC02066,galETK,galETKM,galK;galT;galE;
RDBECOLITUC02067,galETK,galETKM,galK;galT;galE;
RDBECOLITUC02068,galK,galETKM,galK;
RDBECOLITUC02069,relA,relA-mazEF,relA;
RDBECOLITUC02070,relA,relA-mazEF,relA;
RDBECOLITUC02072,ariR,ycgZ-ymgA-ariR-ymgC,ariR;
RDBECOLITUC02073,gltI-sroC-gltJKL,gltI-sroC-gltJKL,gltL;gltK;gltJ;sroC;gltI;
RDBECOLITUC02074,metG,metG,metG;
RDBECOLITUC02075,yibN-grxC-secB-gpsA,yibN-grxC-secB-gpsA,grxC;yibN;gpsA;secB;
RDBECOLITUC02076,ascB,ascFB,ascB;
RDBECOLITUC02077,panD,panD,panD;
RDBECOLITUC02078,accA,accA,accA;
RDBECOLITUC02079,accBC,accBC,accC;accB;
RDBECOLITUC02080,fabI,fabI,fabI;
RDBECOLITUC02081,yajG-ampG,yajG-ampG,ampG;yajG;
RDBECOLITUC02082,yqaE-kbp,yqaE-kbp,kbp;yqaE;
RDBECOLITUC02083,exuR,exuR,exuR;
RDBECOLITUC02084,lgt,lgt-thyA,lgt;
RDBECOLITUC02085,thyA,lgt-thyA,thyA;
RDBECOLITUC02086,sdsN,sdsN,sdsN;
RDBECOLITUC02087,sdiA,sdiA,sdiA;
RDBECOLITUC02088,sdiA,sdiA,sdiA;
RDBECOLITUC02089,rplU-rpmA-yhbE-obgE,rplU-rpmA-yhbE-obgE,obgE;yhbE;rpmA;rplU;
RDBECOLITUC02090,sdsN,sdsN,sdsN;
RDBECOLITUC02091,rpoE-rseABC,rseD-rpoE-rseABC,rseD;rseC;rseB;rseA;rpoE;
RDBECOLITUC02092,rseD-rpoE-rseABC,rseD-rpoE-rseABC,rseD;rseC;rseB;rseA;rpoE;
RDBECOLITUC02093,rseD-rpoE-rseABC,rseD-rpoE-rseABC,rseD;rseC;rseB;rseA;rpoE;
RDBECOLITUC02094,rpoE-rseABC,rseD-rpoE-rseABC,rseC;rseB;rseA;rpoE;
RDBECOLITUC02095,hcp-hcr-poxB,poxB-ltaE-ybjT,poxB;hcr;hcp;
RDBECOLITUC02096,leuV,leuQPV,leuV;
RDBECOLITUC02097,leuO,leuO,leuO;
RDBECOLITUC02098,serW,infA-serW,serW;
RDBECOLITUC02099,infA-serW,infA-serW,serW;infA;
RDBECOLITUC02100,ymdAB-clsC,ymdAB-clsC,clsC;ymdB;ymdA;
RDBECOLITUC02101,ymdB,ymdAB-clsC,ymdB;
RDBECOLITUC02102,ymdAB,ymdAB-clsC,ymdB;ymdA;
RDBECOLITUC02103,mlaFEDCB,mlaFEDCB,mlaB;mlaC;mlaD;mlaE;mlaF;
RDBECOLITUC02104,mlaFEDCB,mlaFEDCB,mlaB;mlaC;mlaD;mlaE;mlaF;
RDBECOLITUC02105,yihW,yihV-csqR,csqR;
RDBECOLITUC02106,argH,argCBH,argH;
RDBECOLITUC02107,yihUTS,yihUTS,yihS;yihT;yihU;
RDBECOLITUC02108,yihUTS,yihUTS,yihS;yihT;yihU;
RDBECOLITUC02109,yihUTS,yihUTS,yihS;yihT;yihU;
RDBECOLITUC02110,yihUTS,yihUTS,yihS;yihT;yihU;
RDBECOLITUC02111,aroD,ydiNB-aroD,aroD;
RDBECOLITUC02112,csgA,csgBAC,csgA;
RDBECOLITUC02113,dmsC,dmsABC,dmsC;
RDBECOLITUC02114,fucO,fucAO,fucO;
RDBECOLITUC02115,fucU,fucPIKUR,fucU;
RDBECOLITUC02116,garR,garPLRK-rnpB,garR;
RDBECOLITUC02117,glpQ,glpTQ,glpQ;
RDBECOLITUC02118,imp,surA-pdxA-rsmA-apaGH,lptD;
RDBECOLITUC02119,imp,surA-pdxA-rsmA-apaGH,lptD;
RDBECOLITUC02120,imp-surA-pdxA,surA-pdxA-rsmA-apaGH,pdxA;surA;lptD;
RDBECOLITUC02121,iclR,iclR,iclR;
RDBECOLITUC02122,secMA-mutT,secMA-mutT,mutT;secA;secM;
RDBECOLITUC02123,yaiS,yaiS,yaiS;
RDBECOLITUC02124,kch,kch,kch;
RDBECOLITUC02125,puuP,puuAP,ymjE;puuP;
RDBECOLITUC02126,glrK,glrK,glrK;
RDBECOLITUC02127,btuD,btuCED,btuD;
RDBECOLITUC02128,malY,malXY,malY;
RDBECOLITUC02129,psiF,phoA-psiF,psiF;
RDBECOLITUC02130,allB,gcl-hyi-glxR-ybbVW-allB-ybbY-glxK,allB;
RDBECOLITUC02131,allB,gcl-hyi-glxR-ybbVW-allB-ybbY-glxK,allB;
RDBECOLITUC02132,allB,gcl-hyi-glxR-ybbVW-allB-ybbY-glxK,allB;
RDBECOLITUC02133,frlR,frlABCDR,frlR;
RDBECOLITUC02134,frlR,frlABCDR,frlR;
RDBECOLITUC02135,gnsA,ymcE-gnsA,gnsA;
RDBECOLITUC02136,gnsA,ymcE-gnsA,gnsA;
RDBECOLITUC02137,mngB,mngAB,mngB;
RDBECOLITUC02138,mngB,mngAB,mngB;
RDBECOLITUC02139,paaJ,paaABCDEFGHIJK,paaJ;
RDBECOLITUC02140,paaJ,paaABCDEFGHIJK,paaJ;
RDBECOLITUC02141,paaJ,paaABCDEFGHIJK,paaJ;
RDBECOLITUC02142,nanY,nanXY,nanY;
RDBECOLITUC02143,nanY,nanXY,nanY;
RDBECOLITUC02144,xapB,xapAB,xapB;
RDBECOLITUC02145,xapB,xapAB,xapB;
RDBECOLITUC02146,xapB,xapAB,xapB;
RDBECOLITUC02147,btuE,btuCED,btuE;
RDBECOLITUC02148,btuE,btuCED,btuE;
RDBECOLITUC02149,speD,yacC-speED,speD;
RDBECOLITUC02150,speE,yacC-speED,speE;
RDBECOLITUC02151,aroM,aroL-yaiA-aroM,aroM;
RDBECOLITUC02152,lpxT,yeiR-lpxT,lpxT;
RDBECOLITUC02153,nagE,nagE,nagE;
RDBECOLITUC02154,nei,ybgIJKL-nei,nei;
RDBECOLITUC02155,uhpB,ivbL-ilvBN-uhpABC,uhpB;
RDBECOLITUC02156,yabR,yabR,yabR;
RDBECOLITUC02157,sokX,sokX,sokX;
RDBECOLITUC02158,trxA,trxA,trxA;
RDBECOLITUC02159,infB,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,infB;
RDBECOLITUC02160,nusA-infB,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,infB;nusA;
RDBECOLITUC02161,norVW,norVW,norW;norV;
RDBECOLITUC02162,seqA-pgm,seqA-pgm,pgm;seqA;
RDBECOLITUC02163,garD,garD,garD;
RDBECOLITUC02164,gudPXD,gudPXD,gudD;gudX;gudP;
RDBECOLITUC02165,mngAB,mngAB,mngB;mngA;
RDBECOLITUC02166,rpiB,rpiB,rpiB;
RDBECOLITUC02167,cdaR,cdaR,cdaR;
RDBECOLITUC02168,alsRBACE,alsRBACE,alsE;alsC;alsA;alsB;alsR;
RDBECOLITUC02169,alsRBACE,alsRBACE,alsE;alsC;alsA;alsB;alsR;
RDBECOLITUC02170,pdeL,pdeL,pdeL;
RDBECOLITUC02171,appY,appY,appY;
RDBECOLITUC02172,sdsR-pphA,sdsR-pphA,pphA;sdsR;
RDBECOLITUC02173,hicAB,hicAB,hicB;hicA;
RDBECOLITUC02174,gltF,gltBDF,gltF;
RDBECOLITUC02175,oppBCDF,oppABCDF,oppF;oppD;oppC;oppB;
RDBECOLITUC02176,mqsA,mqsRA,mqsA;
RDBECOLITUC02177,mqsA,mqsRA,mqsA;
RDBECOLITUC02178,rpmE,rpmE,rpmE;
RDBECOLITUC02179,ibsC,ibsC,ibsC;
RDBECOLITUC02180,ibsD,ibsD,ibsD;
